"last_name, first_name",player_id,year,p_win,p_loss,p_era,xwoba,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent
"González, Chi Chi",592346,2019,2,6,5.29,0.355,34.3,5.6,37.4,77.033361649,93.644906289,20.4,43.7
"Kahnle, Tommy",592454,2019,3,2,3.67,0.268,31.9,5.8,35.5,77.566367826,93.464565182,36.2,51.5
"Kingham, Nick",592468,2019,4,2,7.28,0.354,35.1,8,34,78.121497582,93.521241547,19.8,47.8
"Kolarek, Adam",592473,2019,6,3,3.27,0.280,23,6.1,35.8,76.741170488,93.325328344,24.6,48.1
"Osich, Josh",592612,2019,4,0,4.66,0.317,34.2,7.7,36.2,77.25135134,93.692605722,27.7,48.6
"Sampson, Adrian",592716,2019,6,8,5.89,0.372,33.8,10.1,47.2,80.856703527,94.946906416,21.4,49.5
"Sanchez, Aaron",592717,2019,5,14,5.89,0.343,29.5,7.6,42.2,78.709968488,94.604615941,21.8,44.5
"Smyly, Drew",592767,2019,4,7,6.24,0.361,35.9,9.8,38.6,78.162024251,94.082304461,25.9,44.5
"Syndergaard, Noah",592789,2019,10,8,4.28,0.280,29.8,4.9,31.2,76.312662,92.673274768,26.9,50.8
"Velasquez, Vince",592826,2019,7,8,4.91,0.335,34.1,10.2,40.1,81.149716975,94.589820741,26,49.5
"Wojciechowski, Asher",592879,2019,4,8,4.92,0.342,34.4,10.7,36.5,77.110913802,93.507321818,26.2,48.7
"Feliz, Michael",593140,2019,4,4,3.99,0.292,32.8,10.9,32.8,77.049686418,93.158119104,29,47.1
"Rodríguez, Richard",593144,2019,4,5,3.72,0.304,25.5,7.7,39.2,80.464601856,93.894386959,23.6,48.9
"Montas, Frankie",593423,2019,9,2,2.63,0.281,32.6,3.8,34.8,75.130184848,93.49062692,26,49.2
"Ynoa, Gabriel",593679,2019,1,10,5.61,0.363,30.7,10.2,40.9,79.520801198,94.466799321,20.1,50
"Suero, Wander",593833,2019,6,9,4.54,0.317,37.6,5.9,33.3,78.875627174,93.659924076,29.5,49.9
"Gonzales, Marco",594835,2019,16,13,3.99,0.311,31.5,4.9,35.2,77.912445506,93.493739367,18,47.7
"Sadler, Casey",594987,2019,4,0,2.14,0.300,26.7,2.7,36.3,78.381153803,93.593990993,22.7,46.1
"Smith, Josh A.",595001,2019,0,3,5.81,0.358,46.5,11.1,39.4,79.55007,93.726799388,28.3,45.9
"Treinen, Blake",595014,2019,6,5,4.91,0.337,31.4,7.7,34.7,77.260965488,93.426059695,26.7,49.5
"Junis, Jakob",596001,2019,9,14,5.24,0.345,35.4,8.6,41.2,80.168837313,94.223625504,22.6,45.3
"Mengden, Daniel",596043,2019,5,2,4.83,0.331,30.9,5.8,36.1,79.442097895,93.536605842,15.1,43
"Norris, Daniel",596057,2019,3,13,4.49,0.335,30.9,8.8,43.3,80.671862557,94.909888856,23.1,47.6
"Shafer, Justin",596101,2019,2,1,3.86,0.319,35,7.7,33.3,78.274741207,93.331873793,26.4,48.1
"Barnes, Matt",598264,2019,5,4,3.78,0.270,31.3,5.2,33.6,79.968303182,93.477635,36,44.3
"Ramirez, Nick",598286,2019,5,4,4.07,0.319,31.9,7.6,29.8,75.691150513,92.960132094,28.3,47
"Leclerc, José",600917,2019,2,4,4.33,0.260,36.4,3.9,28.3,77.348149324,92.495057075,33,44
"Crick, Kyle",605195,2019,3,7,4.96,0.304,25.2,6.5,29.3,76.564548,92.546632017,29.6,45.2
"Davies, Zach",605200,2019,10,7,3.55,0.339,37,7.2,33.3,78.729539363,93.381141876,17.3,43.7
"Fry, Jace",605240,2019,3,4,4.75,0.328,29.2,5.8,39.4,78.384185147,94.122172296,36.4,40.4
"Houser, Adrian",605288,2019,6,7,3.72,0.281,30,5,35.3,75.14891302,93.131636174,24.4,44.7
"Musgrove, Joe",605397,2019,11,12,4.44,0.307,31.6,6.4,38.7,78.298800906,93.889653787,24.6,51.9
"Rodríguez, Dereck",605446,2019,6,11,5.64,0.350,34.5,7,36.2,79.623406111,93.885943777,21,45.7
"Snell, Blake",605483,2019,6,8,4.29,0.265,31.2,4.7,32,78.94841873,92.822173625,38.4,48.9
"Suárez, Andrew",605498,2019,0,2,5.79,0.363,37,13,36.1,79.273084444,94.266099722,17.2,48.3
"Turnbull, Spencer",605513,2019,3,17,4.61,0.328,34,6.7,40.7,78.858639213,94.367714074,24.7,46.9
"Wendelken, J.B.",605525,2019,3,1,3.58,0.237,27.9,2.3,31.7,77.50772875,92.72904825,27.5,48.1
"Moronta, Reyes",606625,2019,3,7,2.86,0.299,29.3,6.4,35.7,77.173248286,93.068584173,29.4,43.3
"Barnes, Jacob",606930,2019,1,5,7.44,0.349,38.7,7.5,37.7,79.251996226,93.727381321,23.4,41.5
"Glasnow, Tyler",607192,2019,6,1,1.78,0.231,28.6,5.7,32.1,76.907834857,92.915214,28.4,43.7
"Fedde, Erick",607200,2019,4,2,4.50,0.381,34.1,7.4,39.9,77.93912873,94.466718566,17.2,43.3
"Gsellman, Robert",607229,2019,2,3,4.66,0.290,29.8,3.7,30.9,74.981260538,92.561456811,26.3,47.5
"Biagini, Joe",607352,2019,3,2,4.59,0.355,38.7,8.8,33.5,77.626774948,93.637096736,28.3,46.1
"Barraclough, Kyle",607457,2019,1,2,5.61,0.394,39.6,13.9,44.6,79.624919592,95.310662959,30.2,45.3
"Bummer, Aaron",607481,2019,0,0,2.13,0.246,18.3,2.3,38.3,79.730671512,93.864589942,24.2,47.3
"Harper, Ryne",607560,2019,4,2,3.81,0.318,38.7,6.7,37.4,79.057691975,93.880102857,24.4,48.6
"Lugo, Seth",607625,2019,7,4,2.70,0.237,29.6,5.3,33.9,78.475441915,92.9935725,26.5,46.1
"Means, John",607644,2019,12,11,3.60,0.302,37.3,6.8,30.7,77.25768382,92.937064678,22.1,48
"Márquez, Germán",608566,2019,12,5,4.76,0.327,34.2,7.9,43.1,81.405430484,94.806133152,26.6,49.5
"Leone, Dominic",608678,2019,1,0,5.53,0.365,41.1,12.5,38.7,81.112542182,94.354953119,30.4,49.1
"Chen, Wei-Yin",612672,2019,0,1,6.59,0.353,40.3,8.6,40.7,79.000559636,94.028263379,20.3,50.9
"Ruiz, José",614179,2019,1,4,5.63,0.351,33.8,7.4,33.1,77.762777313,93.490141045,24.4,50.1
"Quantrill, Cal",615698,2019,6,8,5.16,0.321,33.7,7.1,32.5,77.857315409,92.980030252,22.4,48.8
"Eflin, Zach",621107,2019,10,13,4.13,0.307,30.1,6.9,32.8,77.650030909,93.507853123,20.3,47.8
"Buttrey, Ty",621142,2019,6,7,3.98,0.309,35,5.6,41.2,80.249482062,94.11736567,27.1,46.6
"Bowman, Matt",621199,2019,2,0,3.66,0.261,25.3,2,29.9,74.99052,92.191542396,19.6,44.6
"Alvarado, José",621237,2019,1,6,4.80,0.325,33.8,5,35,78.915939231,94.008881169,30.7,41.1
"Díaz, Edwin",621242,2019,2,7,5.59,0.273,40.3,10.1,45.7,79.244086563,94.678068125,37.7,51.7
"Wittgren, Nick",621295,2019,5,1,2.81,0.323,31.4,9.6,50,83.582984416,95.256349412,23.2,46.8
"Strahm, Matt",621381,2019,6,11,4.71,0.324,35.6,9.7,40,78.363866707,94.014009309,23.3,50.8
"Olson, Tyler",621397,2019,1,1,4.40,0.304,30.9,5.3,24.5,73.932980426,92.085560108,25.6,44.6
"Wood, Alex",622072,2019,1,3,5.80,0.376,42.5,9.7,33.6,79.026490182,93.617237909,24.8,48.8
"Almonte, Yency",622075,2019,0,1,5.56,0.379,37.2,12.4,41.6,80.308663929,94.816679107,24.9,48.8
"Wingenter, Trey",622259,2019,1,3,5.65,0.299,37.2,7.1,36.3,77.976710536,93.826754464,36.3,45.9
"Senzatela, Antonio",622608,2019,11,11,6.71,0.362,31.7,6.1,44,79.499558402,94.756131739,17.7,45.1
"Cordero, Jimmy",622772,2019,1,1,2.89,0.284,26.7,4,29.7,74.143081569,92.427909703,29.3,51.7
"Oberg, Scott",623184,2019,6,1,2.25,0.293,28.9,6.3,36.6,77.092877571,93.907295396,28.2,47.3
"Hader, Josh",623352,2019,3,5,2.62,0.235,33.1,12.6,42,81.498235,94.255838487,41.8,59
"Wieck, Brad",623364,2019,2,2,5.71,0.318,42.2,8.4,43.4,81.417570952,94.513729398,27.6,46.9
"Anderson, Nick",623433,2019,5,4,3.32,0.259,41,9,41.8,80.561762576,94.111892879,38,54
"Wang, Wei-Chung",623913,2019,3,0,3.77,0.323,34.4,5.2,26,77.777789792,92.218124842,20.1,45.1
"Suárez, Ranger",624133,2019,6,1,3.14,0.304,33.3,5.3,34.7,75.978666486,93.343355918,22.6,45.9
"Maeda, Kenta",628317,2019,10,8,4.04,0.274,35.5,5.5,28.7,75.76472264,92.259687538,32.4,48.9
"Iglesias, Raisel",628452,2019,3,12,4.16,0.284,38.3,7.8,32.9,77.465748025,93.227869627,33.9,49.2
"Chirinos, Yonny",630023,2019,9,5,3.85,0.318,34.8,8.8,33.8,77.286390316,93.461512711,22.4,49.6
"Parsons, Wes",641149,2019,1,2,5.45,0.400,35,7,38,78.523155102,94.030530515,21.7,44.1
"López, Pablo",641154,2019,5,8,5.09,0.319,32.4,7.4,36.9,77.217931455,93.623791697,23.5,48.8
"Alexander, Tyler",641302,2019,1,4,4.86,0.324,32.4,7.3,40.8,80.133350899,94.663085393,18.2,52.6
"Anderson, Shaun",641312,2019,3,5,5.44,0.359,39.7,7.3,37.3,77.461719412,93.826124492,20.9,48.6
"Duplantier, Jon",641541,2019,1,1,4.42,0.347,32.1,7.5,37.7,79.226393462,93.871813654,20.4,44.2
"Gott, Trevor",641627,2019,7,0,4.44,0.299,32.6,6.5,37,77.78348913,93.932639343,24,48.4
"Jiménez, Joe",641729,2019,4,7,4.37,0.299,32.4,10.8,33.1,78.195627534,93.486671918,31.4,50.1
"Keller, Brad",641745,2019,7,14,4.19,0.329,32.5,5.9,38.6,78.716659407,93.808015663,19.9,46
"Mahle, Tyler",641816,2019,3,12,5.14,0.312,32.3,7.5,37.6,78.882235217,93.890329103,23.3,46.2
"Mayza, Tim",641835,2019,1,3,4.91,0.336,34,6.9,36.8,75.443992958,93.365597887,32.5,47.8
"Pagán, Emilio",641941,2019,4,2,2.31,0.223,28.7,6.4,34.4,79.763621519,93.645101783,35.1,54.9
"Yacabonis, Jimmy",642231,2019,1,2,6.80,0.394,38.1,11.2,40.3,79.566813582,95.138297388,22.8,42.1
"Loáisiga, Jonathan",642528,2019,2,2,4.55,0.323,35.3,4.7,40,79.405362326,93.897965882,33.1,44.9
"Jurado, Ariel",642558,2019,7,11,5.81,0.367,34.5,10,43.1,79.497765362,94.447427821,18,46.2
"Agrazal, Dario",642607,2019,4,5,4.91,0.346,34.9,6.7,29.8,76.737044355,92.960341411,15.9,45.9
"Brault, Steven",643230,2019,4,6,5.16,0.336,34.3,6.1,38.7,80.86345485,94.370441886,23.3,45.3
"Cimber, Adam",643256,2019,6,3,4.45,0.311,29.4,5.6,34.4,77.448382247,93.224138023,20.2,50.9
"Godley, Zack",643327,2019,4,5,5.97,0.360,37,8.3,35.6,79.657214336,93.855341748,24.3,46.2
"Green, Chad",643338,2019,4,4,4.17,0.311,41.3,11.6,48.3,82.270247791,95.335196977,29.6,50.8
"Alcantara, Sandy",645261,2019,6,14,3.88,0.322,29.9,6.5,34.3,75.970808983,93.287329508,23.8,49.6
"Civale, Aaron",650644,2019,3,4,2.34,0.278,31.1,2.4,32.9,76.31584561,92.870459877,21.2,45.4
"Castillo, Diego",650895,2019,5,8,3.41,0.266,22.5,5.6,32,77.64180069,93.142954598,32.5,45.6
"Canning, Griffin",656288,2019,5,6,4.58,0.303,31.6,7.6,32.4,77.649727398,93.145011388,32.3,45.3
"Cease, Dylan",656302,2019,4,7,5.79,0.323,32.7,7.7,37.5,76.787789615,93.531582981,26.1,44.4
"Martin, Brett",656685,2019,2,3,4.76,0.322,29.3,5.6,40.4,80.002167879,94.082357513,27.6,51.8
"Sheffield, Justus",656954,2019,0,1,5.50,0.328,29.4,5.5,43.1,80.246931667,95.049737103,30,45.6
"Smeltzer, Devin",656970,2019,2,2,3.86,0.343,31.1,7.3,35.1,80.594658784,94.048639595,20.6,49.7
"Taylor, Josh",657031,2019,2,2,3.04,0.277,35.1,7,31.6,75.10967614,93.106252832,33.1,49.2
"Toussaint, Touki",657053,2019,4,0,5.62,0.323,34.2,8.3,33.3,77.750338644,93.02979678,29.8,42
"Webb, Jacob",657097,2019,4,0,1.39,0.283,35.6,6.7,33.3,79.283478444,92.981736966,26.2,50.6
"Yamamoto, Jordan",657141,2019,4,5,4.46,0.309,30.7,6.4,38.8,79.731983663,94.283086667,23.1,45
"Webb, Logan",657277,2019,2,3,5.22,0.346,36.9,5.7,36.9,79.221986066,93.64454281,23.1,43.6
"Ferguson, Caleb",657571,2019,1,2,4.84,0.333,41.9,6.8,33.3,75.869333333,93.33277307,23.4,48.7
"García, Edgar",658305,2019,2,0,5.77,0.358,35.6,12.9,41.6,78.6129148,94.3644224,32.1,43.2
"Lamet, Dinelson",659275,2019,3,5,4.07,0.300,37,8.1,34.1,77.490093214,93.492328988,31.6,46.7
"Gonsolin, Tony",664062,2019,4,2,2.93,0.296,29.1,2.7,37.3,78.823771481,93.340628148,26.7,47
"Hartlieb, Geoff",664129,2019,0,1,9.00,0.369,33.9,9.6,41.7,79.573623684,94.777289649,23.5,50.2
"Valdez, Framber",664285,2019,4,7,5.86,0.321,24.9,5.2,40.4,78.215578868,94.528627547,26.2,43.6
"Urquidy, José",664353,2019,2,1,3.95,0.296,35.8,10,29.2,76.417867069,92.758674569,28.3,45.9
"Helsley, Ryan",664854,2019,2,0,2.95,0.294,34.9,6.4,35.8,77.610276111,93.501497664,21.9,52.2
"Plesac, Zach",668676,2019,8,6,3.81,0.348,36.3,8.1,38.7,79.052242529,94.188947882,21.6,47.6
"Luciano, Elvis",672773,2019,1,0,5.35,0.351,34.3,7.6,41.9,79.358528868,94.276188667,25.3,46
"Hirano, Yoshihisa",673633,2019,5,5,4.75,0.294,32,5.4,29.3,78.577771111,92.907060764,31.7,48.3
"Greinke, Zack",425844,2020,3,3,4.03,0.299,34.7,8.2,35.2,74.93030732,93.291148144,27.7,40.8
"Lester, Jon",452657,2020,3,3,5.16,0.363,34,12.3,38.9,77.820627228,94.226303762,18.1,44.3
"Arrieta, Jake",453562,2020,4,4,5.08,0.358,35.5,7.8,38.3,77.831902899,94.159655145,18.9,41.3
"Happ, J.A.",457918,2020,2,2,3.47,0.279,26.3,5.1,34.3,78.233579118,93.142280296,22.5,48
"Lynn, Lance",458681,2020,6,3,3.32,0.279,34.4,5.4,37.5,77.997525495,93.735972793,25.4,49.5
"Tomlin, Josh",458708,2020,2,2,4.76,0.325,34.7,11.9,36.4,78.887644237,93.621352735,22.7,49.7
"Minor, Mike",501985,2020,1,6,5.56,0.317,36.5,10.3,40.4,75.572587564,93.83100891,27.2,46.6
"Gibson, Kyle",502043,2020,2,6,5.35,0.360,33.3,7.2,39.6,76.836915825,93.881787171,23.3,41.5
"Cobb, Alex",502171,2020,2,5,4.30,0.376,33.9,9.5,48.2,80.598450476,95.660059042,23.5,44.2
"Darvish, Yu",506433,2020,8,3,2.01,0.269,36.9,6.4,34.2,78.651437283,93.49421,32.1,49.7
"Duffy, Danny",518633,2020,4,4,4.95,0.331,32.9,7.5,36,77.840288987,93.989484013,25.6,46.3
"Porcello, Rick",519144,2020,1,7,5.64,0.348,35.3,8.4,36.8,74.969895638,93.762452941,15.5,48.4
"Anderson, Tyler",542881,2020,4,3,4.37,0.334,39.5,5.8,31.1,76.293347204,92.692784355,24.5,45.7
"Gray, Sonny",543243,2020,5,3,3.70,0.304,37,3.7,32.6,75.730744328,92.969396343,29.7,40
"Hendricks, Kyle",543294,2020,6,5,2.88,0.274,34.3,4.5,32,74.950220833,92.680787573,24.9,49.8
"Lyles, Jordan",543475,2020,1,6,7.02,0.351,28.8,7.8,42,79.626142277,94.068312723,16.8,43.1
"Bauer, Trevor",545333,2020,5,4,1.73,0.224,25.9,6.3,38,77.766438101,93.703112739,30.4,46.4
"Lorenzen, Michael",547179,2020,3,1,4.28,0.278,28.7,4.3,26.6,72.905224894,92.038004301,35.2,46.2
"Tanaka, Masahiro",547888,2020,3,3,3.56,0.309,32.9,9.1,37.1,77.732469143,93.627920643,29.7,51.6
"Stripling, Ross",548389,2020,3,3,5.84,0.384,37.9,10.6,39.1,82.255938333,94.656446,18.8,43.1
"Wheeler, Zack",554430,2020,4,2,2.92,0.292,30.7,3.8,34,73.20301619,93.138928469,22.6,52.9
"Valdez, Phillips",570488,2020,1,1,3.26,0.316,31.8,4.5,29.5,72.061373864,92.805608977,27.7,39.7
"Corbin, Patrick",571578,2020,2,7,4.66,0.343,32.3,6.5,44.2,80.567643519,94.923821302,23.6,50.4
"Matz, Steven",571927,2020,0,5,9.68,0.392,42.7,13.5,49,81.269161064,95.256366489,23.4,47.2
"Velasquez, Vince",592826,2020,1,1,5.56,0.319,30.7,8,39.8,75.895194773,94.006673636,26.6,48.6
"Walker, Taijuan",592836,2020,4,3,2.70,0.340,40.1,7.2,32.9,78.446220526,93.25322404,20.5,42.4
"Wojciechowski, Asher",592879,2020,1,3,6.81,0.362,40.3,7.6,33.6,78.330442881,93.300485593,25.6,46.4
"Montas, Frankie",593423,2020,3,5,5.60,0.329,37.9,7.8,35.3,77.745635733,93.294562867,28.6,45.1
"Mayers, Mike",594577,2020,2,0,2.10,0.239,32.4,5.9,38.2,79.274225588,93.595444478,35.5,45.1
"Gonzales, Marco",594835,2020,7,2,3.10,0.301,36.6,8.4,34.3,75.196540909,93.023268939,19.8,47.8
"Davies, Zach",605200,2020,7,4,2.73,0.344,36.1,10.3,36.6,76.024619043,93.652096862,25.5,41.7
"Houser, Adrian",605288,2020,1,6,5.30,0.332,29.4,5.6,32.8,74.6402825,92.993536989,22.3,49
"Musgrove, Joe",605397,2020,1,5,3.86,0.275,32.3,5.4,32.3,73.233508478,92.559280879,33,46.4
"Snell, Blake",605483,2020,4,2,3.24,0.309,35.2,9.8,36.9,76.379892333,93.60301225,33.7,47.6
"Turnbull, Spencer",605513,2020,4,4,3.97,0.354,30,6.3,43.8,81.291830641,94.939800903,28.2,43.5
"Glasnow, Tyler",607192,2020,5,1,4.08,0.274,32,8.8,42.4,80.449045323,94.735060081,32.6,46.5
"Fedde, Erick",607200,2020,2,4,4.29,0.357,29,8.3,39.6,78.413971084,94.515513273,15.3,41.6
"Mazza, Chris",607391,2020,1,2,4.80,0.370,44.4,5.6,31.1,75.689251556,92.627069438,28.8,47.8
"Lugo, Seth",607625,2020,3,4,5.15,0.331,37.6,8.9,42.6,78.639008235,94.976551188,30.1,47.9
"Means, John",607644,2020,2,4,4.53,0.269,21.1,8.1,37.4,76.307724754,94.067238279,26.3,50.6
"Márquez, Germán",608566,2020,4,6,3.75,0.315,32.9,4.9,40.2,77.797894754,94.009115432,26.3,49
"Quantrill, Cal",615698,2020,2,0,2.25,0.316,29.3,7.6,31.5,74.954602,92.699257528,24.8,44.8
"Eflin, Zach",621107,2020,4,2,3.97,0.283,27,7.5,32.7,76.259577436,93.336786452,24.2,48.4
"McCullers Jr., Lance",621121,2020,3,3,3.93,0.327,30.8,10.3,34.9,79.549102222,93.617136736,29.5,40.6
"Senzatela, Antonio",622608,2020,5,3,3.44,0.329,27.9,5.4,38.3,77.06990275,93.887047992,18.6,46.3
"Maeda, Kenta",628317,2020,6,1,2.70,0.257,31,7,24.7,74.312775844,92.194825425,34.9,52.6
"Manaea, Sean",640455,2020,4,3,4.50,0.306,28.6,7.1,44.6,80.702390964,94.775818364,22,48.6
"López, Pablo",641154,2020,6,4,3.61,0.275,31.1,4.3,32.3,73.64785675,92.8843835,26.6,50.7
"Alexander, Tyler",641302,2020,2,3,3.96,0.334,28.6,8.6,37.1,78.264095094,94.102638762,21.9,46.4
"Dunning, Dane",641540,2020,2,0,3.97,0.295,29.3,6.5,32.6,76.87542587,93.509046044,27.6,43.8
"Keller, Brad",641745,2020,5,3,2.47,0.322,32.9,3.7,39.1,79.168217342,93.762296646,19.3,46.6
"Mahle, Tyler",641816,2020,2,2,3.59,0.284,33.6,6,39.7,76.316209138,93.353811121,33.7,45.7
"Brault, Steven",643230,2020,1,3,3.38,0.320,31.9,4.4,32.7,74.112978364,92.740002091,23.9,41
"Dunn, Justin",643290,2020,4,1,4.34,0.373,34.6,11,44.9,83.598973651,95.01771632,22.1,41.2
"Alcantara, Sandy",645261,2020,3,2,3.00,0.309,32.5,6,38.5,77.375533793,93.65474431,24,48.5
"Civale, Aaron",650644,2020,4,6,4.74,0.322,36.6,6.7,33.5,75.989788288,93.101253964,24.9,45.5
"Canning, Griffin",656288,2020,2,3,3.99,0.320,30.4,8.9,34.2,78.665578571,93.665709221,27.4,45.1
"Cease, Dylan",656302,2020,5,4,4.01,0.389,36.8,8.8,40.9,79.089970706,94.561858059,25.3,41.5
"Montgomery, Jordan",656756,2020,2,3,5.11,0.304,33.6,6,29.9,71.276990909,92.997012576,28.2,49.9
"Sheffield, Justus",656954,2020,4,3,3.58,0.312,29.8,3.7,46.6,80.59685575,94.837836875,19.9,44
"Wright, Kyle",657140,2020,2,4,5.21,0.386,40.4,7.9,36.8,75.025298036,93.727160982,23.9,43.7
"Webb, Logan",657277,2020,3,4,5.47,0.347,34.7,5.4,40.1,77.132373855,93.898096024,22.9,42.1
"Lamet, Dinelson",659275,2020,3,1,2.09,0.259,34.7,7.3,40,77.445168667,94.21267604,32.7,47.4
"Bubic, Kris",663460,2020,1,6,4.32,0.349,35.6,8.1,36.2,74.927539315,93.665279658,24.6,44.8
"Gonsolin, Tony",664062,2020,2,2,2.31,0.282,36.9,4.9,35.2,79.4389455,93.323955126,29.4,51.6
"Brubaker, JT",664141,2020,1,3,4.94,0.321,35,8,32.8,75.022040147,93.611878444,27.2,45.6
"Valdez, Framber",664285,2020,5,3,3.57,0.301,33.5,7.9,48.7,81.369185532,95.230895957,24.5,44.8
"Javier, Cristian",664299,2020,5,2,3.48,0.271,28.6,6.4,29.3,76.423836667,92.697385693,22.5,43.4
"García, Deivi",665620,2020,3,2,4.98,0.330,35.8,9.4,39.6,78.3117525,94.435267885,22.7,53
"Plesac, Zach",668676,2020,4,2,2.28,0.285,31.7,9.9,33.1,77.482322571,93.131533786,29.8,52.8
"Skubal, Tarik",669373,2020,1,4,5.63,0.324,38.1,10.7,39.3,79.625443095,94.197751205,29.4,50.1
"Fleming, Josh",676596,2020,5,0,2.78,0.280,18.6,5.2,34,73.192316667,93.400370521,20.9,48.9
"Dobnak, Randy",677976,2020,6,4,4.05,0.311,26.6,5.2,40.9,75.1416852,94.450353356,20.7,47.9
"Greinke, Zack",425844,2021,11,6,4.16,0.321,35.3,6.5,35.4,77.616197191,93.635624981,21.8,46
"Santana, Ervin",429722,2021,2,2,4.68,0.364,38.8,10.9,43.8,79.637052424,94.887154596,24.7,48
"Chavez, Jesse",445926,2021,3,2,2.14,0.271,29.1,5.8,41.9,81.715616279,94.567272326,17.7,43.9
"Davis, Wade",451584,2021,0,3,6.75,0.372,42.7,9.2,46.6,79.927345385,94.935145814,23.4,48.4
"Lester, Jon",452657,2021,7,6,4.71,0.345,33.5,7.7,37.2,76.810550681,93.976799595,20.1,46.4
"Kennedy, Ian",453178,2021,3,1,3.20,0.302,35.4,8.8,44.9,80.919637808,94.887543767,27.2,53.9
"Watson, Tony",453265,2021,7,4,3.92,0.287,31.9,6.1,30.1,73.826390375,93.068198375,26.2,48
"LeBlanc, Wade",453281,2021,0,2,4.41,0.359,39.2,8.8,36.8,77.280970824,93.32518426,20.5,46.7
"Melancon, Mark",453343,2021,4,3,2.23,0.315,33.9,6.1,36.1,74.307455169,93.562696517,20.8,45.6
"Arrieta, Jake",453562,2021,5,14,7.39,0.372,37.2,9.2,44.3,80.778125663,94.896493012,18.3,43.5
"Price, David",456034,2021,5,2,4.03,0.312,32.1,5.1,35,74.61383681,93.540651861,21.2,48.9
"Happ, J.A.",457918,2021,10,8,5.79,0.356,38.4,11.6,41.8,79.199376829,94.84715666,19.6,47.9
"Wilson, Justin",458677,2021,1,1,5.29,0.324,22.5,7.8,36.3,75.277982857,93.317273878,20.8,46.9
"Lynn, Lance",458681,2021,11,6,2.69,0.256,31.7,5.8,36,76.553069045,93.446171033,26.3,50.2
"Tomlin, Josh",458708,2021,4,0,6.57,0.345,38.3,8.6,39.4,78.80140092,93.826665202,23.5,54.3
"McGee, Jake",459429,2021,3,2,2.72,0.271,31.4,6.5,46.2,81.058099643,94.82943006,20.6,57.4
"Chacín, Jhoulys",468504,2021,3,2,4.34,0.319,32,5.7,36.1,74.045126842,93.536952169,22.6,46
"Miley, Wade",489119,2021,12,7,3.37,0.312,31.8,6.1,34.2,73.012654016,93.173406821,23.9,47.5
"Pineda, Michael",501381,2021,9,8,3.62,0.337,33.4,8.9,46.7,80.745629181,95.339363538,22.1,51.7
"Alvarez, Jose",501625,2021,5,2,2.37,0.287,29.9,2.5,32.8,75.164680693,92.821664158,20.7,47.3
"Smith, Joe",501925,2021,4,4,4.99,0.291,29.7,5.5,35.2,76.420388254,93.82346152,20.3,50
"Minor, Mike",501985,2021,8,12,5.05,0.319,35,9.3,35.9,77.666560598,93.731220726,24.4,48.7
"Gibson, Kyle",502043,2021,10,9,3.71,0.302,30.6,4.9,39.1,78.008978053,93.968936756,25.2,44.8
"Cobb, Alex",502171,2021,8,3,3.76,0.306,32.4,4.2,37.5,77.756744219,94.072406602,26.5,44.7
"Espino, Paolo",502179,2021,5,5,4.27,0.337,39.8,11.6,43.3,78.613556098,94.565178902,20.3,46.1
"Boxberger, Brad",502202,2021,5,4,3.34,0.287,27.8,6.6,35.1,77.087766986,93.905163655,32.1,45.8
"Cahill, Trevor",502239,2021,1,5,6.57,0.334,30.3,6.7,40.3,76.926351034,94.009479224,22.9,44.1
"Darvish, Yu",506433,2021,8,11,4.22,0.280,35.1,8.8,34.9,78.08731436,93.203429953,27.3,47.6
"Diekman, Jake",518617,2021,3,3,3.86,0.319,37.6,10.6,39.7,79.645108261,94.575168696,35.1,43.8
"Duffy, Danny",518633,2021,4,3,2.51,0.313,39.4,6.7,40.6,78.818431205,94.338194667,29.1,48.7
"Harvey, Matt",518774,2021,6,14,6.27,0.352,36.4,7.9,40.9,78.820426091,94.314553841,19.1,48
"Holland, Greg",518813,2021,3,5,4.85,0.356,38,14.1,41.1,77.197637901,94.47497118,28.7,47.1
"Pressly, Ryan",519151,2021,5,3,2.25,0.246,30.8,6.4,40.4,80.327316667,94.223173355,32,50
"Sale, Chris",519242,2021,5,1,3.16,0.291,32.2,3.5,32.2,71.698002982,92.802369123,27.7,48.5
"Smith, Will",519293,2021,3,7,3.44,0.284,36.8,9.2,41.1,77.47488561,94.192457853,33.2,47.7
"Hendriks, Liam",521230,2021,8,3,2.54,0.218,26.9,9.7,40.1,79.306024085,94.509763191,38,57.2
"Shoemaker, Matt",533167,2021,3,8,8.06,0.380,31.5,9.9,40.4,78.032759519,94.226239615,22.2,49.4
"Cisnero, José",542585,2021,4,4,3.65,0.312,33.9,6.5,32.1,75.269359024,93.440871341,23.6,44.8
"Anderson, Tyler",542881,2021,7,11,4.53,0.315,35.7,8.5,33,75.112696758,93.471536654,23.1,54.2
"Armstrong, Shawn",542888,2021,1,0,6.75,0.345,38.5,14.4,44.2,80.310586731,94.76759301,32,49.8
"Brach, Brad",542960,2021,1,2,6.30,0.330,29.9,9.2,35.6,78.692407907,93.777462907,30,44.4
"Chatwood, Tyler",543022,2021,1,3,5.63,0.324,32.9,8.5,43.9,79.352819024,94.99659679,31.4,40.9
